Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2004,10,24,7,1954,2000,2044,2038,OO,6554,N299SW,50,38,30,6,-6,SAN,LAX,109,4,16,0,,0,0,0,0,0,0
2004,10,25,1,1538,1545,1630,1637,OO,6143,N251YV,52,52,37,-7,-7,SMX,LAX,135,4,11,0,,0,0,0,0,0,0
2004,10,26,2,1835,1835,1957,1954,OO,3892,N466SW,82,79,58,3,0,SLC,DEN,391,7,17,0,,0,0,0,0,0,0
2004,10,26,2,1940,1940,2152,2152,OO,6902,N980SW,132,132,120,0,0,ORD,OKC,693,2,10,0,,0,0,0,0,0,0
2004,10,27,3,2004,2004,2114,2130,OO,6410,N978SW,70,86,62,-16,0,EUG,SFO,451,4,4,0,,0,0,0,0,0,0
2004,10,28,4,1155,1204,1251,1253,OO,6084,N393SW,56,49,35,-2,-9,IYK,LAX,123,8,13,0,,0,0,0,0,0,0
2004,10,29,5,1319,1320,1457,1457,OO,3833,N591SW,98,97,82,0,-1,SLC,FCA,532,4,12,0,,0,0,0,0,0,0
2004,10,29,5,1417,1422,1505,1510,OO,6804,N944SW,108,108,87,-5,-5,TYS,ORD,475,8,13,0,,0,0,0,0,0,0
2004,10,30,6,837,843,1000,1007,OO,6403,N937SW,83,84,71,-7,-6,SFO,EUG,451,4,8,0,,0,0,0,0,0,0
2004,10,31,7,1250,1250,1336,1349,OO,6096,N291SW,46,59,37,-13,0,CIC,SFO,153,3,6,0,,0,0,0,0,0,0
2004,10,27,3,1925,1935,2120,2120,XE,3487,N15948,115,105,81,0,-10,CLT,EWR,529,7,27,0,,0,0,0,0,0,0
2004,10,27,3,1915,1925,2236,2245,XE,2597,N12922,141,140,107,-9,-10,IAH,SAV,851,7,27,0,,0,0,0,0,0,0
2004,10,2,6,848,850,1119,1110,XE,2532,N28529,91,80,60,9,-2,MSN,CLE,402,8,23,0,,0,0,0,0,0,0
2004,10,23,6,1029,1030,1201,1153,XE,2732,N29906,92,83,66,8,-1,MAF,IAH,429,18,8,0,,0,0,0,0,0,0
2004,10,3,7,2020,2025,2117,2115,XE,2125,N15910,57,50,28,2,-5,CLE,DTW,95,10,19,0,,0,0,0,0,0,0
2004,10,22,5,2030,2035,2140,2151,XE,2816,N13995,70,76,51,-11,-5,CLE,SDF,304,6,13,0,,0,0,0,0,0,0
2004,10,15,5,1557,1605,1852,1912,XE,2440,N13133,115,127,93,-20,-8,ABQ,IAH,744,6,16,0,,0,0,0,0,0,0
2004,10,1,5,901,900,1339,1345,XE,2445,N31131,158,165,128,-6,1,PHX,IAH,1009,10,20,0,,0,0,0,0,0,0
2004,10,31,7,1439,1440,1552,1554,XE,2463,N16987,73,74,59,-2,-1,IAH,BRO,308,5,9,0,,0,0,0,0,0,0
2004,10,27,3,1141,1145,1320,1253,XE,3422,N14562,99,68,58,27,-4,EWR,IAD,213,8,33,0,,0,0,0,27,0,0
2004,10,8,5,1404,1407,1658,1638,XE,2428,N15973,174,151,147,20,-3,IND,IAH,845,14,13,0,,0,0,0,20,0,0
2004,10,4,1,626,630,820,821,XE,2351,N18557,114,111,84,-1,-4,BDL,CLE,475,7,23,0,,0,0,0,0,0,0
2004,10,21,4,1319,1305,1402,1351,XE,3245,N16927,43,46,25,11,14,EWR,BDL,116,5,13,0,,0,0,0,0,0,0
2004,10,26,2,1524,1530,1726,1746,XE,2808,N12957,62,76,46,-20,-6,MDW,CLE,307,4,12,0,,0,0,0,0,0,0
2004,10,8,5,947,950,1043,1050,XE,2258,N18556,56,60,34,-7,-3,BDL,EWR,116,10,12,0,,0,0,0,0,0,0
2004,10,29,5,1102,1105,1205,1210,XE,2642,N48901,63,65,42,-5,-3,CRP,IAH,201,9,12,0,,0,0,0,0,0,0
2004,10,20,3,1045,1050,1201,1200,XE,2209,N14993,76,70,51,1,-5,RIC,EWR,278,6,19,0,,0,0,0,0,0,0
2004,10,2,6,909,910,1144,1154,XE,2470,N13118,215,224,197,-10,-1,IAH,BOI,1482,4,14,0,,0,0,0,0,0,0
2004,10,26,2,2101,2110,2207,2220,XE,2903,N12946,66,70,52,-13,-9,IAH,HRL,295,3,11,0,,0,0,0,0,0,0
2004,10,3,7,1307,1310,1423,1443,XE,3223,N15926,76,93,58,-20,-3,IAH,MOB,427,6,12,0,,0,0,0,0,0,0
2004,10,19,2,1341,1350,1434,1445,XE,2257,N14933,53,55,33,-11,-9,DAY,CLE,162,6,14,0,,0,0,0,0,0,0
2004,10,28,4,1637,1640,1818,1817,XE,2314,N16511,101,97,70,1,-3,CLE,LGA,418,8,23,0,,0,0,0,0,0,0
2004,10,21,4,1652,1655,1759,1740,XE,2653,N14972,67,45,44,19,-3,LCH,IAH,127,10,13,0,,0,0,0,19,0,0
2004,10,26,2,1832,1845,2117,2150,XE,2951,N21537,105,125,84,-33,-13,IND,EWR,644,7,14,0,,0,0,0,0,0,0
2004,10,13,3,939,935,1143,1121,XE,2265,N25504,124,106,89,22,4,CVG,EWR,569,8,27,0,,0,0,0,22,0,0
2004,10,3,7,1741,1745,1914,1924,XE,2677,N14158,93,99,72,-10,-4,RDU,CLE,416,12,9,0,,0,0,0,0,0,0
2004,10,2,6,1155,1155,1358,1355,XE,3266,N25504,123,120,89,3,0,EWR,DAY,533,3,31,0,,0,0,0,0,0,0
2004,10,8,5,1649,1650,1804,1815,XE,2266,N12967,75,85,56,-11,-1,BUF,EWR,282,7,12,0,,0,0,0,0,0,0
2004,10,29,5,1314,1315,1627,1639,XE,2750,N16911,133,144,116,-12,-1,IAH,CHS,925,7,10,0,,0,0,0,0,0,0
2004,10,8,5,739,740,925,915,XE,3292,N15932,106,95,86,10,-1,CLE,PVD,540,4,16,0,,0,0,0,0,0,0
2004,10,25,1,1050,1100,1410,1445,XE,2051,N17524,140,165,127,-35,-10,MEM,EWR,946,5,8,0,,0,0,0,0,0,0
2004,10,17,7,1234,1235,1321,1324,XE,3222,N27512,47,49,24,-3,-1,CLE,DTW,95,8,15,0,,0,0,0,0,0,0
2004,10,5,2,1344,1350,1508,1523,TZ,203,N311TZ,84,93,62,-15,-6,MDW,MSP,349,7,15,0,,0,0,0,0,0,0
2004,10,4,1,605,610,858,909,TZ,274,N328TZ,113,119,91,-11,-5,MDW,EWR,711,11,11,0,,0,0,0,0,0,0
2004,10,6,3,1547,1550,1757,1755,TZ,401,N324TZ,130,125,111,2,-3,IND,DFW,762,7,12,0,,0,0,0,0,0,0
2004,10,22,5,640,645,959,1016,TZ,477,N312TZ,139,151,119,-17,-5,IND,FLL,1005,5,15,0,,0,0,0,0,0,0
2004,10,20,3,1102,1106,1301,1308,TZ,647,N527AT,179,182,159,-7,-4,FLL,MDW,1166,3,17,0,,0,0,0,0,0,0
2004,10,25,1,1753,1759,2029,2115,TZ,921,N528AT,336,376,319,-46,-6,SEA,HNL,2677,5,12,0,,0,0,0,0,0,0
2004,10,21,4,1602,1605,24,24,UA,24,N595UA,322,319,288,0,-3,SFO,JFK,2586,12,22,0,,0,0,0,0,0,0
2004,10,10,7,859,900,1114,1118,UA,59,N665UA,315,318,294,-4,-1,SFO,HNL,2398,3,18,0,,0,0,0,0,0,0
2004,10,2,6,1157,1200,1433,1435,UA,97,N826UA,336,335,321,-2,-3,PHL,LAX,2401,4,11,0,,0,0,0,0,0,0
2004,10,26,2,636,630,1242,1235,UA,132,N215UA,246,245,197,7,6,SFO,ORD,1846,7,42,0,,0,0,0,0,0,0
2004,10,8,5,1335,1335,2210,2206,UA,164,N853UA,335,331,305,4,0,LAX,BOS,2611,7,23,0,,0,0,0,0,0,0
2004,10,24,7,1836,1835,2002,2000,UA,198,N511UA,86,85,68,2,1,SFO,SAN,447,3,15,0,,0,0,0,0,0,0
2004,10,8,5,2338,2335,749,727,UA,230,N524UA,311,292,294,22,3,SFO,IAD,2419,3,14,0,,0,0,0,22,0,0
2004,10,5,2,2254,2300,437,445,UA,260,N806UA,223,225,210,-8,-6,PDX,ORD,1739,4,9,0,,0,0,0,0,0,0
2004,10,15,5,914,915,1716,1714,UA,288,N843UA,302,299,272,2,-1,LAX,MIA,2342,5,25,0,,0,0,0,0,0,0
2004,10,1,5,739,743,939,955,UA,317,N814UA,240,252,218,-16,-4,PHL,DEN,1557,5,17,0,,0,0,0,0,0,0
2004,10,9,6,1056,1104,1240,1244,UA,344,N936UA,104,100,86,-4,-8,SFO,PDX,550,4,14,0,,0,0,0,0,0,0
2004,10,23,6,1419,1410,1734,1736,UA,368,N323UA,135,146,119,-2,9,SJC,DEN,948,4,12,0,,0,0,0,0,0,0
2004,10,27,3,829,837,1027,1025,UA,391,N817UA,238,228,224,2,-8,BWI,DEN,1491,5,9,0,,0,0,0,0,0,0
2004,10,24,7,1129,1125,1238,1238,UA,417,N842UA,189,193,170,0,4,ATL,DEN,1199,4,15,0,,0,0,0,0,0,0
2004,10,7,4,643,645,745,751,UA,441,N339UA,182,186,162,-6,-2,DTW,DEN,1123,6,14,0,,0,0,0,0,0,0
2004,10,24,7,1448,1450,1719,1705,UA,463,N585UA,271,255,239,14,-2,ORD,SNA,1726,5,27,0,,0,0,0,0,0,0
2004,10,1,5,838,840,948,1011,UA,489,N808UA,130,151,116,-23,-2,DEN,SJC,948,5,9,0,,0,0,0,0,0,0
2004,10,14,4,1512,1510,1636,1642,UA,514,N302UA,84,92,64,-6,2,OMA,ORD,416,11,9,0,,0,0,0,0,0,0
2004,10,21,4,1654,1655,2027,2019,UA,538,N846UA,153,144,113,8,-1,ORD,BOS,867,6,34,0,,0,0,0,0,0,0
2004,10,15,5,1518,1510,1648,1643,DL,338,N670DN,90,93,73,5,8,CVG,BWI,430,3,14,0,,0,0,0,0,0,0
2004,10,15,5,1117,1112,1331,1325,DL,1200,N913DL,74,73,55,6,5,JAN,ATL,341,9,10,0,,0,0,0,0,0,0
2004,10,16,6,1424,1410,1630,1612,DL,417,N835MH,126,122,114,18,14,MIA,ATL,595,1,11,0,,0,0,0,5,0,13
2004,10,16,6,2026,2022,2234,2237,DL,1494,N616DL,308,315,284,-3,4,ATL,SFO,2139,12,12,0,,0,0,0,0,0,0
2004,10,17,7,1412,1411,1557,1557,DL,668,N307DL,105,106,85,0,1,ATL,CLE,554,6,14,0,,0,0,0,0,0,0
2004,10,17,7,1546,1546,1752,1808,DL,1686,N244WA,66,82,46,-16,0,ORD,CVG,264,4,16,0,,0,0,0,0,0,0
2004,10,18,1,1102,945,1322,1158,DL,778,N399DA,80,73,54,84,77,MKE,CVG,318,8,18,0,,0,0,0,84,0,0
2004,10,18,1,2018,2020,2127,2136,DL,1811,N948WP,69,76,50,-9,-2,SLC,BZN,347,4,15,0,,0,0,0,0,0,0
2004,10,19,2,1644,1610,1746,1718,DL,845,N900DE,62,68,39,28,34,ATL,CHS,259,6,17,0,,0,0,0,0,0,28
2004,10,19,2,1442,1430,1551,1538,DL,1923,N222DZ,69,68,53,13,12,BOS,LGA,185,4,12,0,,0,0,0,0,0,0
2004,10,20,3,938,936,1134,1140,DL,926,N320DL,56,64,39,-6,2,BNA,ATL,214,7,10,0,,0,0,0,0,0,0
2004,10,20,3,1345,1355,1635,1641,DL,2030,N698DL,170,166,143,-6,-10,FLL,JFK,1069,17,10,0,,0,0,0,0,0,0
2004,10,21,4,2251,2215,15,2342,DL,1015,N928DL,144,147,125,33,36,ATL,SAT,874,4,15,0,,0,0,0,0,0,33
2004,10,22,5,814,815,1136,1150,DL,169,N1610D,202,215,178,-14,-1,ATL,SJU,1547,6,18,0,,0,0,0,0,0,0
2004,10,22,5,2044,2050,2242,2248,DL,1071,N991DL,58,58,43,-6,-6,PNS,ATL,272,9,6,0,,0,0,0,0,0,0
2004,10,23,6,1923,1930,946,948,DL,256,N843MH,503,498,482,-2,-7,HNL,CVG,4433,6,15,0,,0,0,0,0,0,0
2004,10,23,6,1900,1904,2000,1957,DL,1239,N114DL,120,113,91,3,-4,SLC,LAX,590,10,19,0,,0,0,0,0,0,0
2004,10,24,7,1435,1420,1536,1527,DL,529,N3765,121,127,105,9,15,ATL,HOU,696,6,10,0,,0,0,0,0,0,0
2004,10,24,7,2212,2201,2337,2311,DL,1523,N944DL,85,70,48,26,11,ATL,DAB,366,4,33,0,,0,0,11,15,0,0
2004,10,25,1,828,825,1024,1022,DL,641,N110DL,116,117,81,2,3,ATL,MIA,595,7,28,0,,0,0,0,0,0,0
2004,10,25,1,837,837,1029,1022,DL,1614,N914DE,112,105,70,7,0,ATL,RSW,515,3,39,0,,0,0,0,0,0,0
2004,10,26,2,1744,1742,1925,1914,DL,706,N176DZ,101,92,55,11,2,ATL,MCO,403,10,36,0,,0,0,0,0,0,0
2004,10,26,2,1412,1415,1538,1550,DL,1703,N397DA,86,95,69,-12,-3,SRQ,ATL,445,7,10,0,,0,0,0,0,0,0
2004,10,27,3,1801,1726,1937,1838,DL,795,N304DL,96,72,55,59,35,ATL,CLT,227,7,34,0,,0,0,0,37,0,22
2004,10,27,3,1516,1520,1808,1812,DL,1858,N379DL,112,112,93,-4,-4,MSP,CVG,596,6,13,0,,0,0,0,0,0,0
2004,10,28,4,604,610,801,757,DL,874,N918DE,57,47,28,4,-6,IND,CVG,98,8,21,0,,0,0,0,0,0,0
2004,10,28,4,1731,1730,1842,1837,DL,1962,N231DN,71,67,49,5,1,DCA,LGA,214,5,17,0,,0,0,0,0,0,0
2004,10,29,5,823,825,916,913,DL,945,N302WA,113,108,88,3,-2,SLC,LAX,590,7,18,0,,0,0,0,0,0,0
2004,10,29,5,1030,1030,1812,1808,DL,2040,N695DA,282,278,250,4,0,LAX,MCO,2217,6,26,0,,0,0,0,0,0,0
2004,10,30,6,2140,2140,2345,2337,DL,1102,N920DL,125,117,88,8,0,ATL,PHL,665,9,28,0,,0,0,0,0,0,0
2004,10,31,7,1558,1555,1715,1700,DL,381,N3754A,197,185,162,15,3,DFW,SAN,1171,3,32,0,,0,0,0,15,0,0
2004,10,31,7,1515,1515,1812,1804,DL,1273,N143DA,177,169,136,8,0,BOS,ATL,946,11,30,0,,0,0,0,0,0,0
2004,10,4,1,NA,1100,NA,1159,EV,4127,N852AS,NA,59,NA,NA,NA,SHV,DFW,190,0,0,1,A,0,0,0,0,0,0
2004,10,5,2,1847,1850,1903,1917,EV,4150,N716EV,76,87,58,-14,-3,ATL,GPT,352,3,15,0,,0,0,0,0,0,0
2004,10,3,7,1100,1105,1257,1305,EV,4173,N730EV,117,120,87,-8,-5,ATL,BUF,712,11,19,0,,0,0,0,0,0,0
2004,10,31,7,1508,1455,1648,1618,EV,4193,N914EV,100,83,83,30,13,MYR,ATL,317,8,9,0,,0,0,0,30,0,0
2004,10,24,7,835,820,952,924,EV,4214,N633AS,77,64,44,28,15,ATL,AVL,164,3,30,0,,0,0,15,13,0,0
2004,10,1,5,645,645,826,817,EV,4240,N853AS,101,92,71,9,0,MEM,DFW,432,7,23,0,,0,0,0,0,0,0
2004,10,3,7,1540,1547,1635,1651,EV,4263,N708EV,115,124,91,-16,-7,DFW,DEN,641,10,14,0,,0,0,0,0,0,0
2004,10,12,2,530,530,713,706,EV,4286,N643AS,103,96,93,7,0,MYR,ATL,317,3,7,0,,0,0,0,0,0,0
2004,10,19,2,523,525,626,634,EV,4312,N920EV,63,69,49,-8,-2,LIT,DFW,304,6,8,0,,0,0,0,0,0,0
2004,10,13,3,1111,1115,1211,1222,EV,4336,N856AS,60,67,51,-11,-4,AMA,DFW,313,5,4,0,,0,0,0,0,0,0
2004,10,6,3,1719,1721,1845,1857,EV,4361,N751EV,146,156,119,-12,-2,ATL,SAT,874,3,24,0,,0,0,0,0,0,0
2004,10,18,1,1223,1223,1310,1310,EV,4389,N830AS,47,47,30,0,0,ATL,ABY,146,3,14,0,,0,0,0,0,0,0
2004,10,7,4,1135,1116,1337,1325,EV,4415,N740EV,62,69,50,12,19,PNS,ATL,272,5,7,0,,0,0,0,0,0,0
2004,10,22,5,903,905,903,913,EV,4441,N705EV,60,68,40,-10,-2,ATL,PFN,247,3,17,0,,0,0,0,0,0,0
2004,10,22,5,1800,1726,1914,1846,EV,4465,N534AS,74,80,42,28,34,ATL,VLD,208,2,30,0,,0,0,0,0,0,28
2004,10,12,2,1143,1149,1231,1240,EV,4490,N921EV,108,111,86,-9,-6,ATL,SHV,552,5,17,0,,0,0,0,0,0,0
2004,10,12,2,600,600,754,815,EV,4520,N706EV,54,75,47,-21,0,JAN,ATL,341,4,3,0,,0,0,0,0,0,0
2004,10,22,5,555,600,647,654,EV,4548,N865AS,52,54,41,-7,-5,VLD,ATL,208,4,7,0,,0,0,0,0,0,0
2004,10,19,2,2058,1948,2222,2102,EV,4575,N841AS,84,74,50,80,70,ATL,GSO,306,5,29,0,,0,0,0,10,0,70
2004,10,19,2,723,730,830,848,EV,4608,N920EV,67,78,50,-18,-7,DFW,BTR,383,5,12,0,,0,0,0,0,0,0
2004,10,30,6,NA,715,NA,819,EV,4635,N876AS,NA,64,NA,NA,NA,CAE,ATL,191,0,0,1,B,0,0,0,0,0,0
2004,10,11,1,1717,1706,1938,1934,EV,4665,N927EV,81,88,63,4,11,MLU,ATL,448,10,8,0,,0,0,0,0,0,0
2004,10,15,5,1637,1640,1743,1756,EV,4691,N921EV,66,76,45,-13,-3,ATL,MYR,317,4,17,0,,0,0,0,0,0,0
2004,10,12,2,1720,1700,1752,1748,EV,4719,N850AS,92,108,75,4,20,ATL,SBN,566,3,14,0,,0,0,0,0,0,0
2004,10,24,7,955,803,1126,946,EV,4749,N869AS,91,103,61,100,112,ATL,SRQ,445,2,28,0,,0,100,0,0,0,0
2004,10,2,6,639,640,931,941,FL,381,N990AT,112,121,93,-10,-1,MLI,ATL,633,7,12,0,,0,0,0,0,0,0
2004,10,5,2,2245,2245,18,18,FL,218,N993AT,93,93,70,0,0,ATL,CAK,528,4,19,0,,0,0,0,0,0,0
2004,10,7,4,2134,2105,2245,2243,FL,1749,N149AT,71,98,56,2,29,ATL,MCO,403,6,9,0,,0,0,0,0,0,0
2004,10,9,6,1532,1533,1705,1703,FL,775,N961AT,93,90,65,2,-1,BOS,PHL,280,6,22,0,,0,0,0,0,0,0
2004,10,11,1,1432,1435,1650,1705,FL,412,N919AT,138,150,120,-15,-3,FLL,BWI,925,7,11,0,,0,0,0,0,0,0
2004,10,13,3,1113,1119,1255,1313,FL,974,N965AT,102,114,88,-18,-6,MCO,PHF,662,6,8,0,,0,0,0,0,0,0
2004,10,15,5,952,952,1157,1152,FL,424,N946AT,65,60,50,5,0,PNS,ATL,272,5,10,0,,0,0,0,0,0,0
2004,10,18,1,818,818,1025,1030,FL,360,N927AT,127,132,103,-5,0,ATL,LGA,761,5,19,0,,0,0,0,0,0,0
2004,10,20,3,1629,1620,1807,1753,FL,173,N973AT,98,93,77,14,9,ATL,RSW,515,4,17,0,,0,0,0,0,0,0
2004,10,22,5,1515,1515,1623,1625,FL,482,N929AT,68,70,51,-2,0,BWI,ROC,277,4,13,0,,0,0,0,0,0,0
2004,10,24,7,1103,1105,1305,1315,FL,472,N970AT,122,130,103,-10,-2,MCO,BWI,787,9,10,0,,0,0,0,0,0,0
2004,10,26,2,1142,1150,1405,1432,FL,753,N958AT,143,162,118,-27,-8,PHL,FLL,992,5,20,0,,0,0,0,0,0,0
2004,10,29,5,1152,1125,1349,1307,FL,210,N975AT,117,102,76,42,27,ATL,CAK,528,5,36,0,,0,27,0,15,0,0
2004,10,31,7,1556,1519,1751,1713,FL,339,N993AT,115,114,90,38,37,ATL,PHL,665,6,19,0,,0,0,0,1,0,37
2004,10,19,2,1421,1430,2254,2240,HA,40,N582HA,333,310,495,14,-9,OGG,PDX,2562,5,13,0,,0,0,0,0,0,0
2004,10,16,6,1300,1300,1339,1337,HA,164,N481HA,39,37,20,2,0,HNL,OGG,100,6,13,0,,0,0,0,0,0,0
2004,10,31,7,943,945,1011,1014,HA,304,N487HA,28,29,18,-3,-2,LIH,HNL,102,6,4,0,,0,0,0,0,0,0
2004,10,6,3,1612,1615,1656,1652,HA,544,N479HA,44,37,21,4,-3,HNL,OGG,100,6,17,0,,0,0,0,0,0,0
2004,10,2,6,1318,1320,1442,1441,HP,474,N639AW,84,81,66,1,-2,PHX,BUR,369,2,16,0,,0,0,0,0,0,0
2004,10,4,1,1338,1345,1504,1507,HP,699,N154AW,86,82,74,-3,-7,OAK,LAS,407,4,8,0,,0,0,0,0,0,0
2004,10,6,3,2024,2030,2249,2301,HP,896,N160AW,145,151,131,-12,-6,LAS,SEA,866,2,12,0,,0,0,0,0,0,0
2004,10,8,5,1816,1815,2033,2046,HP,629,N804AW,317,331,276,-13,1,JFK,PHX,2153,5,36,0,,0,0,0,0,0,0
2004,10,10,7,1651,1625,1734,1724,HP,160,N327AW,103,119,88,10,26,DEN,PHX,602,6,9,0,,0,0,0,0,0,0
2004,10,11,1,1804,1805,2000,1954,HP,210,N164AW,116,109,102,6,-1,SMF,PHX,647,5,9,0,,0,0,0,0,0,0
2004,10,13,3,1650,1653,1844,1833,HP,528,N810AW,294,280,275,11,-3,RDU,PHX,1891,5,14,0,,0,0,0,0,0,0
2004,10,15,5,1305,1305,1454,1507,HP,625,N313AW,109,122,91,-13,0,PHX,OAK,646,6,12,0,,0,0,0,0,0,0
2004,10,17,7,1504,1448,1940,1922,HP,272,N636AW,156,154,120,18,16,PHX,IAH,1009,19,17,0,,0,16,0,2,0,0
2004,10,19,2,1401,1320,1612,1525,HP,795,N306AW,131,125,118,47,41,PDX,LAS,762,5,8,0,,0,12,0,6,0,29
2004,10,21,4,2358,2352,134,117,HP,879,N820AW,96,85,60,17,6,LAS,SFO,414,3,33,0,,0,2,0,11,0,4
2004,10,23,6,759,800,1128,1103,HP,411,N807AW,389,363,357,25,-1,JFK,SFO,2586,5,27,0,,0,0,0,25,0,0
2004,10,25,1,911,910,1047,1033,HP,868,N661AW,276,263,253,14,1,CMH,LAS,1772,6,17,0,,0,0,0,0,0,0
2004,10,26,2,1807,1800,2002,1954,HP,812,N164AW,115,114,95,8,7,SFO,PHX,651,8,12,0,,0,0,0,0,0,0
2004,10,28,4,1637,1610,1928,1905,HP,73,N632AW,171,175,148,23,27,PHX,SEA,1107,4,19,0,,0,11,0,0,0,12
2004,10,30,6,2201,2200,2259,2307,HP,716,N156AW,58,67,44,-8,1,PHX,LAS,256,5,9,0,,0,0,0,0,0,0
2004,10,21,4,2055,2100,2142,2155,MQ,3009,N389AE,47,55,37,-13,-5,LAX,SBP,155,1,9,0,,0,0,0,0,0,0
2004,10,2,6,1527,1530,1627,1624,MQ,3044,N382AE,60,54,39,3,-3,SBA,LAX,89,13,8,0,,0,0,0,0,0,0
2004,10,17,7,1300,1300,1355,1405,MQ,3077,N822AE,55,65,26,-10,0,LAX,SAN,109,6,23,0,,0,0,0,0,0,0
2004,10,4,1,1033,1004,1141,1114,MQ,3121,N822AE,68,70,49,27,29,LAX,SJC,308,3,16,0,,0,0,0,0,0,27
2004,10,27,3,2054,2020,2202,2132,MQ,3170,N817AE,68,72,59,30,34,SNA,SJC,342,3,6,0,,0,0,0,0,0,30
2004,10,3,7,1344,1349,1430,1456,MQ,3212,N387AE,46,67,33,-26,-5,GRK,DFW,134,8,5,0,,0,0,0,0,0,0
2004,10,10,7,1927,1928,2039,2023,MQ,3257,N386AE,72,55,34,16,-1,DFW,GGG,140,4,34,0,,0,0,0,16,0,0
2004,10,14,4,2050,2053,2129,2140,MQ,3305,N222NE,39,47,22,-11,-3,DFW,ACT,89,4,13,0,,0,0,0,0,0,0
2004,10,9,6,1427,1414,1705,1642,MQ,3356,N834AE,158,148,133,23,13,MSP,DFW,852,13,12,0,,0,0,0,10,0,13
2004,10,19,2,2015,2008,2121,2115,MQ,3481,N641AE,66,67,50,6,7,DFW,MAF,309,2,14,0,,0,0,0,0,0,0
2004,10,14,4,1114,1052,1442,1431,MQ,3523,N512AE,148,159,124,11,22,DFW,CLE,1021,8,16,0,,0,0,0,0,0,0
2004,10,11,1,1307,1309,1438,1433,MQ,3561,N823AE,91,84,57,5,-2,DFW,JAN,408,18,16,0,,0,0,0,0,0,0
2004,10,5,2,1354,1356,1651,1705,MQ,3599,N853AE,117,129,96,-14,-2,DFW,TYS,772,3,18,0,,0,0,0,0,0,0
2004,10,1,5,841,845,940,953,MQ,3637,N823AE,59,68,44,-13,-4,DFW,XNA,281,3,12,0,,0,0,0,0,0,0
2004,10,20,3,1159,1130,1500,1433,MQ,3681,N661JA,121,123,98,27,29,DFW,SDF,733,5,18,0,,0,27,0,0,0,0
2004,10,17,7,1752,1752,1909,1844,MQ,3717,N805AE,77,52,32,25,0,DFW,ABI,158,4,41,0,,0,0,0,25,0,0
2004,10,8,5,1020,1023,1131,1138,MQ,3756,N824AE,71,75,54,-7,-3,XNA,DFW,281,8,9,0,,0,0,0,0,0,0
2004,10,30,6,1141,1120,1345,1333,MQ,3793,N677AE,124,133,103,12,21,DFW,FWA,859,5,16,0,,0,0,0,0,0,0
2004,10,18,1,1517,1430,1611,1522,MQ,3862,N664MS,114,112,92,49,47,ROC,ORD,528,7,15,0,,0,0,17,2,0,30
2004,10,26,2,1823,1831,1957,2011,MQ,3913,N652RS,94,100,75,-14,-8,ORD,FSD,462,4,15,0,,0,0,0,0,0,0
2004,10,25,1,649,650,822,825,MQ,3954,N810AE,93,95,72,-3,-1,MEM,ORD,491,6,15,0,,0,0,0,0,0,0
2004,10,28,4,1254,1258,1409,1405,MQ,3993,N839AE,75,67,51,4,-4,ORD,RST,268,3,21,0,,0,0,0,0,0,0
2004,10,22,5,1404,1405,1716,1712,MQ,4032,N649PP,132,127,106,4,-1,ORD,SWF,714,4,22,0,,0,0,0,0,0,0
2004,10,11,1,753,758,958,1009,MQ,4071,N804AE,65,71,49,-11,-5,ORD,SDF,286,4,12,0,,0,0,0,0,0,0
2004,10,10,7,1453,1503,1434,1458,MQ,4106,N642AE,41,55,33,-24,-10,GRR,ORD,137,3,5,0,,0,0,0,0,0,0
2004,10,7,4,1415,1421,1403,1413,MQ,4142,N652RS,48,52,29,-10,-6,AZO,ORD,122,8,11,0,,0,0,0,0,0,0
2004,10,13,3,1311,1321,1403,1414,MQ,4181,N618AE,52,53,32,-11,-10,ORD,GRB,174,6,14,0,,0,0,0,0,0,0
2004,10,13,3,559,600,640,640,MQ,4223,N619AE,101,100,79,0,-1,ROC,ORD,528,7,15,0,,0,0,0,0,0,0
2004,10,20,3,1041,1036,1100,1055,MQ,4257,N644AE,79,79,64,5,5,CLE,ORD,316,7,8,0,,0,0,0,0,0,0
2004,10,4,1,1824,1834,1924,1934,MQ,4292,N659AE,120,120,106,-10,-10,SYR,ORD,607,8,6,0,,0,0,0,0,0,0
2004,10,12,2,729,729,808,814,MQ,4331,N646AE,39,45,26,-6,0,MQT,TVC,142,2,11,0,,0,0,0,0,0,0
2004,10,26,2,1045,1045,1146,1144,MQ,4366,N672AE,61,59,51,2,0,RST,ORD,268,3,7,0,,0,0,0,0,0,0
2004,10,17,7,858,915,954,1007,MQ,4404,N706RG,56,52,38,-13,-17,FWA,ORD,157,5,13,0,,0,0,0,0,0,0
2004,10,4,1,1025,1025,1207,1200,MQ,4453,N711PH,102,95,75,7,0,BOS,DCA,399,11,16,0,,0,0,0,0,0,0
2004,10,4,1,1055,1100,1229,1230,MQ,4518,N828AE,94,90,72,-1,-5,ORF,BOS,468,6,16,0,,0,0,0,0,0,0
2004,10,9,6,1817,1820,2010,2025,MQ,4560,N635AE,113,125,95,-15,-3,BOS,CMH,640,4,14,0,,0,0,0,0,0,0
